id,brand,title,description,price,priceCurrency
84438504,Seagate,"Seagate IronWolf Pro ST8000NE001 - Hard drive - 8 TB - internal - 3.5\"" - SATA 6Gb/s - 7200 rpm - buffer_ 256 MB - with 2 years Rescue Data Recovery Service Plan","Product InformationTough. Ready. ScalableFor everything NAS, there's IronWolf and IronWolf Pro. Always on and always working, IronWolf is enhanced with AgileArray technology for optimal reliability and system agility. Multi-user technology and extreme workload rates allow IronWolf to perform and scale up with your enterprise.IronWolf + the Power of AgileArray- NAS-optimised hard drive for the best-possible user experience- IronWolf Health Management in compatible NAS1 systems continuously helps to safeguard the health of your data- Drive balance with Rotational Vibration (RV) sensors manage multi-bay vibration for long-term consistent performance and reliability- RAID performance optimised that maximises responsiveness and uptime with NAS-aware Error Recovery Control- Advanced power management saves energy and delivers the right power at the right timeActively Protect Your Data With IronWolf Health Management in Popular and Enabled NASIronWolf Health Management is designed to operate on compatible NAS systems such as Synology and ASUSTOR. Populated with supported IronWolf or IronWolf Pro HDDs It improves the overall system reliability by displaying actionable prevention, intervention or recovery options for the user.Multi-Bay and NAS-Ready With Built-In RV Sensor~P>First in its class, IronWolf drives are equipped with RV sensors on high capacity drives to maintain performance in multi-bay NAS enclosures. RV sensors on IronWolf Pro come standard, helping business and creative pros to have consistent performance for years to come.Do More With Multi-User OptimisationDo more with your NAS with multi-user optimisation. Enabling user workloads of up to 180 TB/year on IronWolf and 300 TB/year with IronWolf Pro, multiple users can confidently upload and download data to a NAS server. Whether you're a creative pro or a small business, IronWolf is on your side.IronWolf Pro Comes With 2-year Rescue Data Recovery ServiceYour data is important and a Rescue plan provides peace of mind in case of unexpected data loss due to accidents or mechanical damage.The Rescue plan gives you access to a global team of world-class data recovery experts.Purchase and register an IronWolf Pro drive to activate your included Rescue plan and you are covered for 2 years. Extended coverage options available at registration.Be Creative Anywhere With IronWolf and Your NASExtensible and reliable storage helps keep you and your creative business on schedule. IronWolf and IronWolf Pro are great companions for your NAS for 24×7 remote access, backups and file sharing from anywhere, making sharing ideas easy. For growing agencies and the need for more storage, IronWolf and IronWolf Pro are built to address NAS scalability challenges.Grow Your Business NASA thriving small business needs storage that can thrive with it. IronWolf is optimised for NAS in multi-RAID environments that not only the vibration, but also handle the high user workload rate in a high data traffic network. Enter multi-user technology — up to 180 TB/yr for IronWolf, up to 300 TB/yr for IronWolf Pro.Dominate The MediaBuild your home NAS media empire with IronWolf HDDs. IronWolf and IronWolf Pro lead the class in storage capacity with drives as large as 12 TB, and the performance needed to run high definition content with your NAS. Store thousands of full-length HD films and even more photographs on your private server. Think of it as your home cloud.Show more;",235.97,GBP
21122556,,Fujifilm INSTAX Mini Monochrome Instant Film (10 Exposures),"The Fujifilm INSTAX Mini Monochrom Instant Filmresponds to the increasingly sophisticated demands of users, enabling them to expand the artistic potential of their photographic expression and adding a further dimension to fun-to-use Instax cameras and films. This film is ISO 800 and designed for balanced tonality and fine grain in...",9.95,USD
31966474,,"HP 300GB 6G 10K 2.5\"" SAS SFF Dual Port Server Hard Disk","HP 300GB 6G 10K 2.5\"" SAS SFF Dual Port Server Hard Disk HP 300GB 6G 10K 2.5\"" SAS SFF Dual Port Server Hard Disk part number 652564-B21 has a rotational speed of 10,000 RPM and external data transfer rates of 600 MBps Additionally it is compatible with Gen 8 and Gen 9",29000.00,KES
53519314,,Sigma 50mm f1.4 DG HSM ART Lens (Canon EF Fit),"EF-Mount Lens/Full Frame FormatAperture Range: f/1.4 to f/16One Moulded Glass Aspherical ElementThree Special Low Dispersion ElementsSuper Multi-Layer CoatingFloating System & Large Diameter DesignHyper Sonic AF MotorRounded Nine-Blade DiaphragmThermally Stable Composite MaterialBrass Bayonet MountCompatible with Sigma USB DockIntroducing the new benchmark large-aperture standard lens.In 2008, Sigma released a large diameter standard lens designed for digital SLRs, “SIGMA 50mm F1.4 EX DG HSM”. At that time, products for film cameras were prevalent, yet we spent enormous effort to set a new benchmark for the 50mm lens that optimizes the characteristics of digital cameras, such as compensating peripheral brightness, controlling the point images in the corners, and improving the image drawing, not only around the focusing point, but also other areas in the image.In recent years, as the DSLR evolves, development of image sensors for higher pixel size has created the photographers' desire for the lenses with superior performance. In 2012, Sigma has announced the “Art” line that achieves unsurpassed expressive performance to fulfill the higher requirement of photographers. The first lens from the “Art” line “SIGMA 35mm F1.4 DG HSM [A012]” sought for uncompromising performance, and it resulted in great reviews as well as a lot of awards from all over the world. Based on the accumulated wisdom and know-how to establish the standard for our “Art” line series, we are proud to announce the development of the new high performance standard lens with a large diameter for this new era of superb image quality.Art line delivers high-level artistic expressionSIGMA is organizing all its interchangeable lenses into three product lines; Contemporary, Art, and Sports, where each line has a distinctive concept. Designed with a focus on sophisticated optical performance and abundant expressive power, our Art line delivers high-level artistic expression. With the astonishing rendering performance that meets the high standard, along with landscapes, portraits still-life, close-up, and casual snaps, they are perfect for the kind of photography that unleashes the inner artist. Ideal for studio photography, they offer just as much expressive scope when capturing architecture and starry skies and many other scenes.Astonishing rendering performanceUtilizing know-how and the latest design technology accumulated through the past developments, it corrects the aberration thoroughly and achieves high resolution and astonishing rendering performance even near the edge of the image.Achieving both high resolution and beautiful bokehWhile pursuing a high level of resolution on the focused point, bokeh in front and behind the point of focus is carefully maintained to have soft rendering. Aberrations including sagittal coma flare and color distortion that affect the image quality are thoroughly corrected. From open aperture, high-definition rendering without blur is achieved. Moreover, by ensuring vignetting at the minimum and preventing color blur around the front and back of the focus point, it also achieves natural bokeh.Excellent correction of sagittal coma flareIt is ideal for a wide aperture standard lens to have a high rendering performance from open aperture throughout the entire image. For instance, the molded glass aspherical lens elements provide excellent correction to sagittal coma flare. It is perfect for astronomical photography and shooting of illumination because of the reduced blur on the point light sources near the edge of the image. It also creates an attractive bokeh in portraits and indoor shooting.Correction of axial chromatic aberrationFor axial chromatic aberration that is hard to correct even during the image processing, SLD (Special Low Dispersion) glass elements are incorporated, ensuring high image quality throughout the entire focusing range. The lens achieves sharp and high contrast image rendering.Minimized distortionIt is not possible to compensate for distortion just by changing the aperture values. Thus, the lens development stage was vital in ensuring minimized distortion. The “SIGMA 50mm F1.4 DG HSM” has positioned each glass element to optimize the power layout at respective positions, and succeeded in minimizing distortion.Rich peripheral brightnessIt secures very rich brightness in the peripheral areas, which can be a common problem for a lens with a large diameter. By positioning wide elements in the front group, it has improved the efficiency at large apertures. Since it is capable of minimizing vignetting, very clear depiction across the image is ensured.Designed to minimize flare and ghostingFlare and ghosting were thoroughly measured and monitored from the lens development stage to establish an optical design which is resistant to strong incidental light such as backlight. The Super Multi-Layer Coating reduces flare and ghosting and provides sharp and high contrast images even in backlit conditions.Minimum focusing distance of 40cmThe lens incorporates a floating system that adjusts the distance between lens groups while focusing, thereby reducing the amount of lens movement required. This achieves a minimum focusing distance of 40cm and maximum magnification ratio of 1:5.6. As there is less variation in aberration at different shooting distances, the lens delivers high rendering performance throughout the entire focusing range.Hyper Sonic Motor ensures High AF SpeedThe HSM (Hyper Sonic Motor) ensures a silent, high-speed AF function. Optimizing AF algorithm, smoother AF is achieved. Also, this lens can offer full-time MF function by rotating the focus ring of the lens while auto focusing. Without changing the AF/MF Focus Mode Switch, it allows faster focus adjustment.New Additional function added to “SIGMA USB DOCK(optional)”With the optional SIGMA USB DOCK, you can update your lens firmware, adjust focus points and customize the setting of Full-time MF function and the timing to operate the Full-time MF function. By attaching this lens to a SIGMA USB DOCK, which is connected to a computer, the dedicated software “SIGMA Optimization Pro” offers various types of customization and adjustment.Incorporating Rounded DiaphragmThe 9 blade-rounded diaphragm creates an attractive blur to the out-of-focus areas of the image.Design ConceptWith the new product lines, supplied hoods incorporate rubber for the connected part. Lens caps and AF/MF switches are also newly designed in order to improve usability. For the parts inside, metals and a new material called TSC (Thermally Stable Composite), which works well with metals, are located to achieve products with high accuracy. The lens barrel includes the year of release, engraved for users to recognize when the lens was released.Brass made bayonet mountThis lens incorporates a brass made bayonet mount which has both high accuracy and durability. A special treatment to reinforce its strength is applied to the surface giving it greater strength and making it highly resistant to long-term use.",494,GBP
21346230,,32 oz. Wide Mouth Bottle - Black,"Made for the outdoors.Big enough for a whole day in the backcountry, our 32 oz Wide Mouth bottle is made with professional-grade stainless steel and a wider opening for faster fill. And because...",47.95,CAD
66810868,,Catalyst 2960 Plus 48 10/100 +,Catalyst 2960 Plus 48 10/100 + 2 T/SFP LAN BASE IN,1875.282618,EUR
36151198,,"EPSON S042154 premium glossy photo paper 255g/m², 13x18cm/30vel",,,
1195010,,PG-1230 Eagle 12-Speed Cassette,"Ride anywhere with the wide-range PG-1230, 11- to 50-tooth Eagle cassette. The NX cassette gives riders every bit of the climbing range that the Eagle ecosystem affords with a simple upgrade to...",100.00,USD
48791418,Asus,ASUS Dual GeForce GTX 1660 6GB OC Edition EVO 192Bit GDDR5,,,
98223170,Dymo,Dymo 24mm Black On Yellow D1 Tape (53718),Dymo S0720980 from The Dymo Shop. 53718 Black On Yellow - Yellow- 24mm.,17.42,GBP
3572542,D-link,Switch DGS-1210-28P 24 porturi,"D-Link Smart Switch 24 porturi 10/100/1000 PoE + 4 Combo 1000Base-T/SFP, Fanless","1,584.99 Lei;",
23836628,,Epson T8651 Patron Black 10K (Eredeti),WP-M5690DWF/WP-M5190DW,52042,
23084884,,HDD WD Red Mobile 1TB (WD10JFCX),,81.29,EUR
47663935,Shimano,Shimano SM-SH10 SPD-SL CLEAT SET FIXED MODE,,34.95,NZD
24439613,,Cheap Replica Tag Heuer Carrera Heuer 02 Chronograph GMT Watch CBG2A1Z.BA0658,Top AAA replica Tag Heuer Carrera Heuer 02 Chronograph GMT Watch CBG2A1Z.BA0658 wholesale from China with cheap price.,,
